Classification,Year,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H5,2021,4,0,1,Import,724,Spain,ESP,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,114047920,114047920,30035096,0
H5,2021,4,0,1,Import,724,Spain,ESP,246,Finland,FIN,1001,Wheat and meslin,8,Weight in kilograms,70000,70000,42259,0
H5,2021,4,0,1,Import,724,Spain,ESP,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,1169475290,1169475290,358057155,0
H5,2021,4,0,2,Export,724,Spain,ESP,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,39488538,39488538,21494402,0
H5,2021,4,0,1,Import,724,Spain,ESP,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,207406403,207406403,65120269,0
H5,2021,4,0,2,Export,724,Spain,ESP,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,2187010,2187010,1144514,0
H5,2021,4,0,2,Export,724,Spain,ESP,292,Gibraltar,GIB,1001,Wheat and meslin,8,Weight in kilograms,30,30,84,0
H5,2021,4,0,1,Import,724,Spain,ESP,300,Greece,GRC,1001,Wheat and meslin,8,Weight in kilograms,23808300,23808300,7050855,0
H5,2021,4,0,2,Export,724,Spain,ESP,300,Greece,GRC,1001,Wheat and meslin,8,Weight in kilograms,4126475,4126475,1511683,0
H5,2021,4,0,1,Import,724,Spain,ESP,320,Guatemala,GTM,1001,Wheat and meslin,8,Weight in kilograms,3,3,75,0
H5,2021,4,0,2,Export,724,Spain,ESP,344,"China, Hong Kong SAR",HKG,1001,Wheat and meslin,8,Weight in kilograms,164,164,946,0
H5,2021,4,0,1,Import,724,Spain,ESP,348,Hungary,HUN,1001,Wheat and meslin,8,Weight in kilograms,615552,615552,686552,0
H5,2021,4,0,2,Export,724,Spain,ESP,368,Iraq,IRQ,1001,Wheat and meslin,8,Weight in kilograms,796800,796800,575277,0
H5,2021,4,0,1,Import,724,Spain,ESP,372,Ireland,IRL,1001,Wheat and meslin,8,Weight in kilograms,488,488,16449,0
H5,2021,4,0,1,Import,724,Spain,ESP,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,70621379,70621379,18783533,0
H5,2021,4,0,2,Export,724,Spain,ESP,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,16838375,16838375,8032122,0
H5,2021,4,0,1,Import,724,Spain,ESP,398,Kazakhstan,KAZ,1001,Wheat and meslin,8,Weight in kilograms,2,2,86,0
H5,2021,4,0,1,Import,724,Spain,ESP,428,Latvia,LVA,1001,Wheat and meslin,8,Weight in kilograms,121768600,121768600,39696005,0
H5,2021,4,0,1,Import,724,Spain,ESP,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,456495110,456495110,133333629,0
H5,2021,4,0,2,Export,724,Spain,ESP,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,48290,48290,12672,0
H5,2021,4,0,1,Import,724,Spain,ESP,442,Luxembourg,LUX,1001,Wheat and meslin,8,Weight in kilograms,52803760,52803760,15779844,0
H5,2021,4,0,2,Export,724,Spain,ESP,442,Luxembourg,LUX,1001,Wheat and meslin,8,Weight in kilograms,201360,201360,127413,0
H5,2021,4,0,2,Export,724,Spain,ESP,478,Mauritania,MRT,1001,Wheat and meslin,8,Weight in kilograms,29200000,29200000,18072770,0
H5,2021,4,0,1,Import,724,Spain,ESP,484,Mexico,MEX,1001,Wheat and meslin,8,Weight in kilograms,101,101,1289,0
H5,2021,4,0,2,Export,724,Spain,ESP,504,Morocco,MAR,1001,Wheat and meslin,8,Weight in kilograms,5807221,5807221,4026559,0
H5,2021,4,0,1,Import,724,Spain,ESP,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,51393799,51393799,13285881,0
H5,2021,4,0,2,Export,724,Spain,ESP,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,2993140,2993140,989784,0
H5,2021,4,0,1,Import,724,Spain,ESP,568,"Other Europe, nes",,1001,Wheat and meslin,1,No Quantity,0,,6684422,6
H5,2021,4,0,4,Re-Import,724,Spain,ESP,568,"Other Europe, nes",,1001,Wheat and meslin,8,Weight in kilograms,23972800,23972800,6667733,0
H5,2021,4,0,1,Import,724,Spain,ESP,604,Peru,PER,1001,Wheat and meslin,8,Weight in kilograms,25000,25000,30880,0
H5,2021,4,0,1,Import,724,Spain,ESP,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,186567863,186567863,53929931,0
H5,2021,4,0,1,Import,724,Spain,ESP,620,Portugal,PRT,1001,Wheat and meslin,8,Weight in kilograms,7728308,7728308,2244018,0
H5,2021,4,0,2,Export,724,Spain,ESP,620,Portugal,PRT,1001,Wheat and meslin,8,Weight in kilograms,121664660,121664660,39283558,0
H5,2021,4,0,1,Import,724,Spain,ESP,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,292841800,292841800,77220269,0
H5,2021,4,0,2,Export,724,Spain,ESP,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,2958,2958,4678,0
H5,2021,4,0,1,Import,724,Spain,ESP,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,65174226,65174226,21638222,0
H5,2021,4,0,1,Import,724,Spain,ESP,688,Serbia,SRB,1001,Wheat and meslin,8,Weight in kilograms,30253800,30253800,8292516,0
H5,2021,4,0,1,Import,724,Spain,ESP,752,Sweden,SWE,1001,Wheat and meslin,8,Weight in kilograms,139098460,139098460,42919391,0
H5,2021,4,0,2,Export,724,Spain,ESP,752,Sweden,SWE,1001,Wheat and meslin,8,Weight in kilograms,7560,7560,2348,0
H5,2021,4,0,2,Export,724,Spain,ESP,788,Tunisia,TUN,1001,Wheat and meslin,8,Weight in kilograms,27500000,27500000,14537449,0
H5,2021,4,0,1,Import,724,Spain,ESP,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,39,39,620,0
H5,2021,4,0,2,Export,724,Spain,ESP,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,9894,9894,10668,0
H5,2021,4,0,1,Import,724,Spain,ESP,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,84038000,84038000,27790300,0
H5,2021,4,0,2,Export,724,Spain,ESP,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,87,87,79,0
H5,2021,4,0,1,Import,724,Spain,ESP,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,106615528,106615528,32682637,0
H5,2021,4,0,2,Export,724,Spain,ESP,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,8249000,8249000,4973577,6
H5,2021,4,0,1,Import,724,Spain,ESP,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,11,11,363,0
H5,2021,4,0,2,Export,752,Sweden,SWE,12,Algeria,DZA,1001,Wheat and meslin,8,Weight in kilograms,57533000,57533000,14159045,0
H5,2021,4,0,2,Export,752,Sweden,SWE,36,Australia,AUS,1001,Wheat and meslin,8,Weight in kilograms,839,839,233,6
H5,2021,4,0,1,Import,752,Sweden,SWE,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,11000,11000,10960,0
H5,2021,4,0,2,Export,752,Sweden,SWE,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,9419,9419,9211,6
H5,2021,4,0,1,Import,752,Sweden,SWE,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,46000,46000,107152,0
H5,2021,4,0,2,Export,752,Sweden,SWE,56,Belgium,BEL,1001,Wheat and meslin,8,Weight in kilograms,8108000,8108000,2303602,0
H5,2021,4,0,2,Export,752,Sweden,SWE,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,4196,4196,1165,6
H5,2021,4,0,1,Import,752,Sweden,SWE,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,9000,9000,32064,0
H5,2021,4,0,2,Export,752,Sweden,SWE,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,3777,3777,1049,6
H5,2021,4,0,1,Import,752,Sweden,SWE,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,2252392,2252392,753681,6
H5,2021,4,0,2,Export,752,Sweden,SWE,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,57067285,57067285,16051527,6
H5,2021,4,0,1,Import,752,Sweden,SWE,233,Estonia,EST,1001,Wheat and meslin,8,Weight in kilograms,4399000,4399000,1371411,0
H5,2021,4,0,2,Export,752,Sweden,SWE,233,Estonia,EST,1001,Wheat and meslin,8,Weight in kilograms,14000,14000,7811,0
H5,2021,4,0,2,Export,752,Sweden,SWE,234,Faeroe Isds,FRO,1001,Wheat and meslin,8,Weight in kilograms,16100000,16100000,4355355,0
H5,2021,4,0,1,Import,752,Sweden,SWE,246,Finland,FIN,1001,Wheat and meslin,8,Weight in kilograms,25609,25609,12359,6
H5,2021,4,0,2,Export,752,Sweden,SWE,246,Finland,FIN,1001,Wheat and meslin,8,Weight in kilograms,22000,22000,50136,0
H5,2021,4,0,1,Import,752,Sweden,SWE,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,9893048,9893048,3970353,6
H5,2021,4,0,2,Export,752,Sweden,SWE,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,10000,10000,13525,0
H5,2021,4,0,1,Import,752,Sweden,SWE,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,22408000,22408000,6956629,0
H5,2021,4,0,2,Export,752,Sweden,SWE,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,109595000,109595000,30112398,0
H5,2021,4,0,2,Export,752,Sweden,SWE,352,Iceland,ISL,1001,Wheat and meslin,8,Weight in kilograms,2612000,2612000,764991,0
H5,2021,4,0,1,Import,752,Sweden,SWE,372,Ireland,IRL,1001,Wheat and meslin,8,Weight in kilograms,11486,11486,3847,6
H5,2021,4,0,2,Export,752,Sweden,SWE,372,Ireland,IRL,1001,Wheat and meslin,8,Weight in kilograms,12401000,12401000,3515392,0
H5,2021,4,0,1,Import,752,Sweden,SWE,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,3870000,3870000,2570725,0
H5,2021,4,0,2,Export,752,Sweden,SWE,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,419,419,116,6
H5,2021,4,0,2,Export,752,Sweden,SWE,392,Japan,JPN,1001,Wheat and meslin,8,Weight in kilograms,5036,5036,1399,6
H5,2021,4,0,1,Import,752,Sweden,SWE,398,Kazakhstan,KAZ,1001,Wheat and meslin,8,Weight in kilograms,894,894,466,6
H5,2021,4,0,2,Export,752,Sweden,SWE,428,Latvia,LVA,1001,Wheat and meslin,8,Weight in kilograms,13000,13000,14807,0
H5,2021,4,0,2,Export,752,Sweden,SWE,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,23249000,23249000,6538280,0
H5,2021,4,0,2,Export,752,Sweden,SWE,504,Morocco,MAR,1001,Wheat and meslin,8,Weight in kilograms,28201000,28201000,6973186,0
H5,2021,4,0,1,Import,752,Sweden,SWE,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,6000,6000,10377,0
H5,2021,4,0,2,Export,752,Sweden,SWE,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,40122098,40122098,10734831,6
H5,2021,4,0,1,Import,752,Sweden,SWE,579,Norway,NOR,1001,Wheat and meslin,8,Weight in kilograms,796,796,349,6
H5,2021,4,0,2,Export,752,Sweden,SWE,579,Norway,NOR,1001,Wheat and meslin,8,Weight in kilograms,68120826,68120826,20011736,6
H5,2021,4,0,2,Export,752,Sweden,SWE,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,4003000,4003000,1012059,0
H5,2021,4,0,1,Import,752,Sweden,SWE,620,Portugal,PRT,1001,Wheat and meslin,8,Weight in kilograms,33000,33000,3381,0
H5,2021,4,0,2,Export,752,Sweden,SWE,620,Portugal,PRT,1001,Wheat and meslin,8,Weight in kilograms,17305000,17305000,4798190,0
H5,2021,4,0,1,Import,752,Sweden,SWE,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,563,563,233,6
H5,2021,4,0,1,Import,752,Sweden,SWE,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,2843,2843,1282,6
H5,2021,4,0,1,Import,752,Sweden,SWE,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,4323000,4323000,2603372,0
H5,2021,4,0,2,Export,752,Sweden,SWE,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,139716000,139716000,42084321,0
H5,2021,4,0,1,Import,752,Sweden,SWE,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,281,281,116,6
H5,2021,4,0,2,Export,752,Sweden,SWE,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,2259,2259,12825,6
H5,2021,4,0,1,Import,752,Sweden,SWE,760,Syria,SYR,1001,Wheat and meslin,8,Weight in kilograms,696,696,349,6
H5,2021,4,0,2,Export,752,Sweden,SWE,784,United Arab Emirates,ARE,1001,Wheat and meslin,8,Weight in kilograms,2518,2518,699,6
H5,2021,4,0,1,Import,752,Sweden,SWE,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,48464,48464,37077,6
H5,2021,4,0,1,Import,752,Sweden,SWE,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,5450,5450,3614,6
H5,2021,4,0,2,Export,752,Sweden,SWE,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,20345285,20345285,5522372,6
H5,2021,4,0,1,Import,752,Sweden,SWE,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,281,281,116,6
H5,2021,4,0,2,Export,752,Sweden,SWE,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,12170,12170,3381,6
H5,2021,4,0,2,Export,699,India,IND,64,Bhutan,BTN,1002,Rye,8,Weight in kilograms,120,120,48,0
H5,2021,4,0,2,Export,699,India,IND,344,"China, Hong Kong SAR",HKG,1002,Rye,8,Weight in kilograms,30,30,23,0
H5,2021,4,0,2,Export,699,India,IND,458,Malaysia,MYS,1002,Rye,8,Weight in kilograms,228,228,196,0
H5,2021,4,0,2,Export,699,India,IND,524,Nepal,NPL,1002,Rye,8,Weight in kilograms,12,12,29,0
H5,2021,4,0,2,Export,699,India,IND,528,Netherlands,NLD,1002,Rye,8,Weight in kilograms,160,160,142,0
H5,2021,4,0,2,Export,699,India,IND,702,Singapore,SGP,1002,Rye,8,Weight in kilograms,470,470,542,0
H5,2021,4,0,2,Export,699,India,IND,724,Spain,ESP,1002,Rye,8,Weight in kilograms,50,50,63,0
H5,2021,4,0,2,Export,699,India,IND,784,United Arab Emirates,ARE,1002,Rye,8,Weight in kilograms,390,390,305,0
H5,2021,4,0,1,Import,703,Slovakia,SVK,40,Austria,AUT,1002,Rye,8,Weight in kilograms,141546,141546,85746,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,40,Austria,AUT,1002,Rye,8,Weight in kilograms,7964974,7964974,1645319,0
H5,2021,4,0,1,Import,703,Slovakia,SVK,203,Czechia,CZE,1002,Rye,8,Weight in kilograms,190354,190354,35251,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,203,Czechia,CZE,1002,Rye,8,Weight in kilograms,2639372,2639372,448057,0
H5,2021,4,0,1,Import,703,Slovakia,SVK,276,Germany,DEU,1002,Rye,8,Weight in kilograms,148491,148491,171522,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,276,Germany,DEU,1002,Rye,8,Weight in kilograms,2525840,2525840,425293,0
H5,2021,4,0,1,Import,703,Slovakia,SVK,348,Hungary,HUN,1002,Rye,8,Weight in kilograms,97783,97783,47012,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,348,Hungary,HUN,1002,Rye,8,Weight in kilograms,2542180,2542180,487439,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,381,Italy,ITA,1002,Rye,8,Weight in kilograms,3223260,3223260,653723,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,528,Netherlands,NLD,1002,Rye,8,Weight in kilograms,508830,508830,136069,0
H5,2021,4,0,1,Import,703,Slovakia,SVK,568,"Other Europe, nes",,1002,Rye,8,Weight in kilograms,4685,4685,2823,0
H5,2021,4,0,1,Import,703,Slovakia,SVK,616,Poland,POL,1002,Rye,8,Weight in kilograms,92000,92000,25186,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,616,Poland,POL,1002,Rye,8,Weight in kilograms,4039760,4039760,766688,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,705,Slovenia,SVN,1002,Rye,8,Weight in kilograms,925200,925200,206835,0
H5,2021,4,0,2,Export,703,Slovakia,SVK,804,Ukraine,UKR,1002,Rye,8,Weight in kilograms,19500,19500,26907,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,40,Austria,AUT,1002,Rye,8,Weight in kilograms,92408,92408,90279,0
H5,2021,4,0,2,Export,705,Slovenia,SVN,40,Austria,AUT,1002,Rye,8,Weight in kilograms,24480,24480,4961,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,191,Croatia,HRV,1002,Rye,8,Weight in kilograms,69250,69250,17340,0
H5,2021,4,0,2,Export,705,Slovenia,SVN,191,Croatia,HRV,1002,Rye,8,Weight in kilograms,13690,13690,4860,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,203,Czechia,CZE,1002,Rye,8,Weight in kilograms,100,100,67,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,276,Germany,DEU,1002,Rye,8,Weight in kilograms,55566,55566,114756,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,348,Hungary,HUN,1002,Rye,8,Weight in kilograms,78210,78210,21309,0
H5,2021,4,0,2,Export,705,Slovenia,SVN,499,Montenegro,MNE,1002,Rye,8,Weight in kilograms,4775,4775,3316,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,528,Netherlands,NLD,1002,Rye,8,Weight in kilograms,25,25,23,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,616,Poland,POL,1002,Rye,8,Weight in kilograms,9000,9000,4899,0
H5,2021,4,0,2,Export,705,Slovenia,SVN,643,Russian Federation,RUS,1002,Rye,8,Weight in kilograms,220,220,185,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,688,Serbia,SRB,1002,Rye,8,Weight in kilograms,1052560,1052560,246812,0
H5,2021,4,0,1,Import,705,Slovenia,SVN,703,Slovakia,SVK,1002,Rye,8,Weight in kilograms,925220,925220,202665,0
H5,2021,4,0,2,Export,724,Spain,ESP,20,Andorra,AND,1002,Rye,8,Weight in kilograms,5800,5800,1932,0
H5,2021,4,0,1,Import,724,Spain,ESP,251,France,FRA,1002,Rye,8,Weight in kilograms,10313160,10313160,4344097,0
H5,2021,4,0,2,Export,724,Spain,ESP,251,France,FRA,1002,Rye,8,Weight in kilograms,126528,126528,51832,0
H5,2021,4,0,1,Import,724,Spain,ESP,276,Germany,DEU,1002,Rye,8,Weight in kilograms,33065481,33065481,6719847,0
H5,2021,4,0,1,Import,724,Spain,ESP,428,Latvia,LVA,1002,Rye,8,Weight in kilograms,58306800,58306800,14140845,0
H5,2021,4,0,1,Import,724,Spain,ESP,440,Lithuania,LTU,1002,Rye,8,Weight in kilograms,6486420,6486420,1434617,0
H5,2021,4,0,1,Import,724,Spain,ESP,442,Luxembourg,LUX,1002,Rye,8,Weight in kilograms,5967620,5967620,1423218,0
H5,2021,4,0,1,Import,724,Spain,ESP,528,Netherlands,NLD,1002,Rye,8,Weight in kilograms,23260,23260,11571,0
H5,2021,4,0,2,Export,724,Spain,ESP,528,Netherlands,NLD,1002,Rye,8,Weight in kilograms,15,15,705,0
H5,2021,4,0,1,Import,724,Spain,ESP,616,Poland,POL,1002,Rye,8,Weight in kilograms,183139200,183139200,44583992,0
H5,2021,4,0,1,Import,724,Spain,ESP,620,Portugal,PRT,1002,Rye,8,Weight in kilograms,29457,29457,43846,0
H5,2021,4,0,2,Export,724,Spain,ESP,620,Portugal,PRT,1002,Rye,8,Weight in kilograms,11766210,11766210,3550975,0
H5,2021,4,0,1,Import,724,Spain,ESP,643,Russian Federation,RUS,1002,Rye,8,Weight in kilograms,57027700,57027700,12583009,0
H5,2021,4,0,1,Import,724,Spain,ESP,804,Ukraine,UKR,1002,Rye,8,Weight in kilograms,14110000,14110000,4116857,0
H5,2021,4,0,1,Import,752,Sweden,SWE,208,Denmark,DNK,1002,Rye,8,Weight in kilograms,80000,80000,183173,0
H5,2021,4,0,2,Export,752,Sweden,SWE,208,Denmark,DNK,1002,Rye,8,Weight in kilograms,589000,589000,142131,0
H5,2021,4,0,2,Export,752,Sweden,SWE,214,Dominican Rep.,DOM,1002,Rye,8,Weight in kilograms,2403,2403,2565,6
H5,2021,4,0,1,Import,752,Sweden,SWE,231,Ethiopia,ETH,1002,Rye,8,Weight in kilograms,1000,1000,932,0
H5,2021,4,0,2,Export,752,Sweden,SWE,246,Finland,FIN,1002,Rye,8,Weight in kilograms,138000,138000,160320,0
H5,2021,4,0,1,Import,752,Sweden,SWE,276,Germany,DEU,1002,Rye,8,Weight in kilograms,575000,575000,932191,0
H5,2021,4,0,2,Export,752,Sweden,SWE,276,Germany,DEU,1002,Rye,8,Weight in kilograms,1815000,1815000,458108,0
H5,2021,4,0,2,Export,752,Sweden,SWE,352,Iceland,ISL,1002,Rye,8,Weight in kilograms,389000,389000,101672,0
H5,2021,4,0,1,Import,752,Sweden,SWE,392,Japan,JPN,1002,Rye,8,Weight in kilograms,508,508,233,6
H5,2021,4,0,2,Export,752,Sweden,SWE,579,Norway,NOR,1002,Rye,8,Weight in kilograms,2064109,2064109,513841,6
H5,2021,4,0,1,Import,752,Sweden,SWE,616,Poland,POL,1002,Rye,8,Weight in kilograms,835000,835000,221300,0
H5,2021,4,0,1,Import,752,Sweden,SWE,699,India,IND,1002,Rye,8,Weight in kilograms,5000,5000,8278,0
H5,2021,4,0,1,Import,699,India,IND,36,Australia,AUS,1003,Barley,8,Weight in kilograms,611400,611400,230814,0
H5,2021,4,0,2,Export,699,India,IND,36,Australia,AUS,1003,Barley,8,Weight in kilograms,2531,2531,2758,0
H5,2021,4,0,2,Export,699,India,IND,48,Bahrain,BHR,1003,Barley,8,Weight in kilograms,8594,8594,5103,0
H5,2021,4,0,2,Export,699,India,IND,50,Bangladesh,BGD,1003,Barley,8,Weight in kilograms,162270,162270,53674,0
H5,2021,4,0,2,Export,699,India,IND,56,Belgium,BEL,1003,Barley,8,Weight in kilograms,160,160,164,0
H5,2021,4,0,2,Export,699,India,IND,64,Bhutan,BTN,1003,Barley,8,Weight in kilograms,1687,1687,1673,0
H5,2021,4,0,2,Export,699,India,IND,96,Brunei Darussalam,BRN,1003,Barley,8,Weight in kilograms,500,500,507,0
H5,2021,4,0,2,Export,699,India,IND,116,Cambodia,KHM,1003,Barley,8,Weight in kilograms,224020,224020,67296,0
H5,2021,4,0,2,Export,699,India,IND,124,Canada,CAN,1003,Barley,8,Weight in kilograms,14360,14360,16648,0
H5,2021,4,0,2,Export,699,India,IND,144,Sri Lanka,LKA,1003,Barley,8,Weight in kilograms,47300,47300,42016,0
H5,2021,4,0,2,Export,699,India,IND,156,China,CHN,1003,Barley,8,Weight in kilograms,25,25,100,0
H5,2021,4,0,2,Export,699,India,IND,180,Dem. Rep. of the Congo,COD,1003,Barley,8,Weight in kilograms,120,120,114,0
H5,2021,4,0,2,Export,699,India,IND,204,Benin,BEN,1003,Barley,8,Weight in kilograms,50,50,9,0
H5,2021,4,0,2,Export,699,India,IND,208,Denmark,DNK,1003,Barley,8,Weight in kilograms,240,240,293,0
H5,2021,4,0,2,Export,699,India,IND,242,Fiji,FJI,1003,Barley,8,Weight in kilograms,175,175,102,0
H5,2021,4,0,1,Import,699,India,IND,251,France,FRA,1003,Barley,8,Weight in kilograms,15374500,15374500,6509170,0
H5,2021,4,0,2,Export,699,India,IND,276,Germany,DEU,1003,Barley,8,Weight in kilograms,1474,1474,1833,0
H5,2021,4,0,2,Export,699,India,IND,344,"China, Hong Kong SAR",HKG,1003,Barley,8,Weight in kilograms,1115,1115,277,0
H5,2021,4,0,2,Export,699,India,IND,381,Italy,ITA,1003,Barley,8,Weight in kilograms,288,288,312,0
H5,2021,4,0,2,Export,699,India,IND,384,Côte d'Ivoire,CIV,1003,Barley,8,Weight in kilograms,25,25,20,0
H5,2021,4,0,2,Export,699,India,IND,404,Kenya,KEN,1003,Barley,8,Weight in kilograms,1250,1250,1027,0
H5,2021,4,0,2,Export,699,India,IND,414,Kuwait,KWT,1003,Barley,8,Weight in kilograms,13901,13901,11087,0
H5,2021,4,0,2,Export,699,India,IND,454,Malawi,MWI,1003,Barley,8,Weight in kilograms,90,90,46,0
H5,2021,4,0,2,Export,699,India,IND,458,Malaysia,MYS,1003,Barley,8,Weight in kilograms,2166,2166,2424,0
H5,2021,4,0,2,Export,699,India,IND,462,Maldives,MDV,1003,Barley,8,Weight in kilograms,225,225,238,0
H5,2021,4,0,2,Export,699,India,IND,480,Mauritius,MUS,1003,Barley,8,Weight in kilograms,1785,1785,3129,0
H5,2021,4,0,1,Import,699,India,IND,504,Morocco,MAR,1003,Barley,8,Weight in kilograms,58,58,69,0
H5,2021,4,0,2,Export,699,India,IND,512,Oman,OMN,1003,Barley,8,Weight in kilograms,9170,9170,3805,0
H5,2021,4,0,2,Export,699,India,IND,524,Nepal,NPL,1003,Barley,8,Weight in kilograms,498299,498299,136183,0
H5,2021,4,0,2,Export,699,India,IND,528,Netherlands,NLD,1003,Barley,8,Weight in kilograms,60,60,82,0
H5,2021,4,0,2,Export,699,India,IND,554,New Zealand,NZL,1003,Barley,8,Weight in kilograms,59,59,181,0
H5,2021,4,0,2,Export,699,India,IND,566,Nigeria,NGA,1003,Barley,8,Weight in kilograms,322,322,485,0
H5,2021,4,0,2,Export,699,India,IND,634,Qatar,QAT,1003,Barley,8,Weight in kilograms,227320,227320,71643,0
H5,2021,4,0,2,Export,699,India,IND,682,Saudi Arabia,SAU,1003,Barley,8,Weight in kilograms,25295,25295,20155,0
H5,2021,4,0,2,Export,699,India,IND,690,Seychelles,SYC,1003,Barley,8,Weight in kilograms,134,134,140,0
H5,2021,4,0,1,Import,699,India,IND,702,Singapore,SGP,1003,Barley,8,Weight in kilograms,162,162,735,0
H5,2021,4,0,2,Export,699,India,IND,702,Singapore,SGP,1003,Barley,8,Weight in kilograms,3094,3094,4220,0
H5,2021,4,0,2,Export,699,India,IND,704,Viet Nam,VNM,1003,Barley,8,Weight in kilograms,791000,791000,344707,0
H5,2021,4,0,2,Export,699,India,IND,710,South Africa,ZAF,1003,Barley,8,Weight in kilograms,9320,9320,3918,0
H5,2021,4,0,2,Export,699,India,IND,764,Thailand,THA,1003,Barley,8,Weight in kilograms,500,500,88,0
H5,2021,4,0,2,Export,699,India,IND,780,Trinidad and Tobago,TTO,1003,Barley,8,Weight in kilograms,500,500,365,0
H5,2021,4,0,2,Export,699,India,IND,784,United Arab Emirates,ARE,1003,Barley,8,Weight in kilograms,77203,77203,40395,0
H5,2021,4,0,2,Export,699,India,IND,826,United Kingdom,GBR,1003,Barley,8,Weight in kilograms,10923,10923,10716,0
H5,2021,4,0,2,Export,699,India,IND,834,United Rep. of Tanzania,TZA,1003,Barley,8,Weight in kilograms,640,640,156,0
H5,2021,4,0,1,Import,699,India,IND,842,USA,USA,1003,Barley,8,Weight in kilograms,10131,10131,60727,0
H5,2021,4,0,2,Export,699,India,IND,842,USA,USA,1003,Barley,8,Weight in kilograms,27806,27806,42372,0
