Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2015,2015,2015,4,0,2,Export,50,Bangladesh,BGD,480,Mauritius,MUS,1001,Wheat and meslin,8,Weight in kilograms,75,75,82,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,484,Mexico,MEX,1001,Wheat and meslin,8,Weight in kilograms,1706,1706,281,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,25204948,25204948,6182200,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,101495480,101495480,26226319,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,687098444,687098444,155383576,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,699,India,IND,1001,Wheat and meslin,8,Weight in kilograms,501791848,501791848,142680330,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,702,Singapore,SGP,1001,Wheat and meslin,8,Weight in kilograms,57541422,57541422,13795416,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,784,United Arab Emirates,ARE,1001,Wheat and meslin,8,Weight in kilograms,1309503,1309503,375032,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,6,6,31,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,698395189,698395189,155287646,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,33,33,16,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,10467899,10467899,2829510,0
H4,2015,2015,2015,4,0,2,Export,50,Bangladesh,BGD,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,240,240,313,0
H4,2015,2015,2015,4,0,1,Import,50,Bangladesh,BGD,858,Uruguay,URY,1001,Wheat and meslin,8,Weight in kilograms,67086608,67086608,18298880,0
H4,2015,2015,2015,4,0,1,Import,51,Armenia,ARM,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,292621903,292621903,70620790,0
H4,2015,2015,2015,4,0,2,Export,51,Armenia,ARM,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,882187,882187,194077,0
H4,2015,2015,2015,4,0,3,Re-Export,51,Armenia,ARM,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,882187,882187,194077,0
H4,2015,2015,2015,4,0,1,Import,51,Armenia,ARM,268,Georgia,GEO,1001,Wheat and meslin,8,Weight in kilograms,100,100,37,0
H4,2015,2015,2015,4,0,2,Export,51,Armenia,ARM,268,Georgia,GEO,1001,Wheat and meslin,8,Weight in kilograms,631528,631528,138933,0
H4,2015,2015,2015,4,0,3,Re-Export,51,Armenia,ARM,268,Georgia,GEO,1001,Wheat and meslin,8,Weight in kilograms,631528,631528,138933,0
H4,2015,2015,2015,4,0,2,Export,51,Armenia,ARM,368,Iraq,IRQ,1001,Wheat and meslin,8,Weight in kilograms,250659,250659,55144,0
H4,2015,2015,2015,4,0,3,Re-Export,51,Armenia,ARM,368,Iraq,IRQ,1001,Wheat and meslin,8,Weight in kilograms,250659,250659,55144,0
H4,2015,2015,2015,4,0,1,Import,51,Armenia,ARM,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,8000,8000,6193,0
H4,2015,2015,2015,4,0,1,Import,51,Armenia,ARM,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,290817893,290817893,70175883,0
H4,2015,2015,2015,4,0,1,Import,51,Armenia,ARM,804,Ukraine,UKR,1001,Wheat and meslin,8,Weight in kilograms,510330,510330,153099,0
H4,2015,2015,2015,4,0,1,Import,51,Armenia,ARM,899,"Areas, nes",,1001,Wheat and meslin,8,Weight in kilograms,1285580,1285580,285579,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,3854198586,3854198586,814262505,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,717334518,717334518,179248183,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,40,Austria,AUT,1001,Wheat and meslin,8,Weight in kilograms,2249520,2249520,3857089,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,108,Burundi,BDI,1001,Wheat and meslin,8,Weight in kilograms,32,32,88,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,164761100,164761100,57428411,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,124,Canada,CAN,1001,Wheat and meslin,8,Weight in kilograms,60366,60366,37496,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,156,China,CHN,1001,Wheat and meslin,8,Weight in kilograms,61948,61948,21987,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,178,Congo,COG,1001,Wheat and meslin,8,Weight in kilograms,10,10,34,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,180,Dem. Rep. of the Congo,COD,1001,Wheat and meslin,8,Weight in kilograms,329,329,1206,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,196,Cyprus,CYP,1001,Wheat and meslin,8,Weight in kilograms,784,784,182,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,203,Czechia,CZE,1001,Wheat and meslin,8,Weight in kilograms,169658,169658,73360,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,3233,3233,825,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,208,Denmark,DNK,1001,Wheat and meslin,8,Weight in kilograms,30714,30714,39496,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,246,Finland,FIN,1001,Wheat and meslin,8,Weight in kilograms,49,49,11,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,2147471540,2147471540,408726420,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,251,France,FRA,1001,Wheat and meslin,8,Weight in kilograms,90710026,90710026,22116811,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,1236401950,1236401950,279124713,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,276,Germany,DEU,1001,Wheat and meslin,8,Weight in kilograms,34912182,34912182,13146469,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,288,Ghana,GHA,1001,Wheat and meslin,8,Weight in kilograms,1003,1003,1004,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,300,Greece,GRC,1001,Wheat and meslin,8,Weight in kilograms,4896,4896,1217,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,352,Iceland,ISL,1001,Wheat and meslin,8,Weight in kilograms,40900,40900,15645,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,372,Ireland,IRL,1001,Wheat and meslin,8,Weight in kilograms,1245,1245,290,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,376,Israel,ISR,1001,Wheat and meslin,8,Weight in kilograms,8,8,129,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,4578598,4578598,1685351,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,381,Italy,ITA,1001,Wheat and meslin,8,Weight in kilograms,19222640,19222640,32957583,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,638280,638280,202349,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,440,Lithuania,LTU,1001,Wheat and meslin,8,Weight in kilograms,82121,82121,21444,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,442,Luxembourg,LUX,1001,Wheat and meslin,8,Weight in kilograms,9029814,9029814,1772891,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,442,Luxembourg,LUX,1001,Wheat and meslin,8,Weight in kilograms,1358031,1358031,292234,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,470,Malta,MLT,1001,Wheat and meslin,8,Weight in kilograms,816,816,226,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,490,"Other Asia, nes",,1001,Wheat and meslin,8,Weight in kilograms,25,25,8,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,504,Morocco,MAR,1001,Wheat and meslin,8,Weight in kilograms,2145,2145,737,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,202493965,202493965,42546408,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,528,Netherlands,NLD,1001,Wheat and meslin,8,Weight in kilograms,566874320,566874320,105972655,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,566,Nigeria,NGA,1001,Wheat and meslin,8,Weight in kilograms,32,32,24,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,3688850,3688850,735263,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,616,Poland,POL,1001,Wheat and meslin,8,Weight in kilograms,3468,3468,914,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,620,Portugal,PRT,1001,Wheat and meslin,8,Weight in kilograms,2417,2417,563,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,20200323,20200323,3943962,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,642,Romania,ROU,1001,Wheat and meslin,8,Weight in kilograms,5671,5671,1509,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,643,Russian Federation,RUS,1001,Wheat and meslin,8,Weight in kilograms,162,162,120,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,682,Saudi Arabia,SAU,1001,Wheat and meslin,8,Weight in kilograms,25403,25403,8734,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,705,Slovenia,SVN,1001,Wheat and meslin,8,Weight in kilograms,4255,4255,991,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,710,South Africa,ZAF,1001,Wheat and meslin,8,Weight in kilograms,20,20,848,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,15729969,15729969,6018974,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,724,Spain,ESP,1001,Wheat and meslin,8,Weight in kilograms,90046,90046,147700,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,740,Suriname,SUR,1001,Wheat and meslin,8,Weight in kilograms,856154,856154,232707,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,752,Sweden,SWE,1001,Wheat and meslin,8,Weight in kilograms,589,589,137,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,100,100,53,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,757,Switzerland,CHE,1001,Wheat and meslin,8,Weight in kilograms,678240,678240,236978,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,768,Togo,TGO,1001,Wheat and meslin,8,Weight in kilograms,3,3,37,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,12889,12889,4574,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,792,Turkey,TUR,1001,Wheat and meslin,8,Weight in kilograms,1481,1481,911,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,818,Egypt,EGY,1001,Wheat and meslin,8,Weight in kilograms,11,11,61,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,37222574,37222574,8156357,0
H4,2015,2015,2015,4,0,2,Export,56,Belgium,BEL,826,United Kingdom,GBR,1001,Wheat and meslin,8,Weight in kilograms,115454,115454,155795,0
H4,2015,2015,2015,4,0,1,Import,56,Belgium,BEL,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,11732735,11732735,3818686,0
H4,2015,2015,2015,4,0,1,Import,60,Bermuda,BMU,0,World,WLD,1001,Wheat and meslin,8,Weight in kilograms,580,580,4317,0
H4,2015,2015,2015,4,0,1,Import,60,Bermuda,BMU,842,USA,USA,1001,Wheat and meslin,8,Weight in kilograms,580,580,4317,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,2824382807,2824382807,1004783960,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,32,Argentina,ARG,1001,Wheat and meslin.,8,Weight in kilograms,143792400,143792400,50817106,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,36,Australia,AUS,1001,Wheat and meslin.,8,Weight in kilograms,152050096,152050096,51255705,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,56,Belgium,BEL,1001,Wheat and meslin.,8,Weight in kilograms,236500,236500,6807,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,76,Brazil,BRA,1001,Wheat and meslin.,8,Weight in kilograms,136332192,136332192,47619737,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,574580000,574580000,228029752,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,156,China,CHN,1001,Wheat and meslin.,8,Weight in kilograms,60,60,99,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,22400000,22400000,7833738,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,989000,989000,430197,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,458,Malaysia,MYS,1001,Wheat and meslin.,8,Weight in kilograms,360,360,1068,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,586,Pakistan,PAK,1001,Wheat and meslin.,8,Weight in kilograms,646932522,646932522,232904556,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,642,Romania,ROU,1001,Wheat and meslin.,8,Weight in kilograms,24277920,24277920,8169574,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,51597176,51597176,17405626,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,699,India,IND,1001,Wheat and meslin.,8,Weight in kilograms,297114583,297114583,93055368,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,764,Thailand,THA,1001,Wheat and meslin.,8,Weight in kilograms,525295978,525295978,179725857,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,175129912,175129912,58208701,0
H3,2011,2011,2011,4,0,1,Import,50,Bangladesh,BGD,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,73654108,73654108,29320070,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,356548127,356548127,90576622,0
H3,2011,2011,2011,4,0,2,Export,51,Armenia,ARM,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,22000,22000,4400,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,36,Australia,AUS,1001,Wheat and meslin.,8,Weight in kilograms,48550,48550,15051,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,40,Austria,AUT,1001,Wheat and meslin.,8,Weight in kilograms,5,5,36,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,2973100,2973100,743275,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,66,66,284,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,348,Hungary,HUN,1001,Wheat and meslin.,8,Weight in kilograms,13987240,13987240,3496814,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,364,Iran,IRN,1001,Wheat and meslin.,8,Weight in kilograms,4795540,4795540,1250600,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,398,Kazakhstan,KAZ,1001,Wheat and meslin.,8,Weight in kilograms,84262310,84262310,21366897,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,190529550,190529550,48548434,0
H3,2011,2011,2011,4,0,2,Export,51,Armenia,ARM,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,22000,22000,4400,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,59933622,59933622,15140416,0
H3,2011,2011,2011,4,0,1,Import,51,Armenia,ARM,842,USA,USA,1001,Wheat and meslin.,8,Weight in kilograms,18144,18144,14815,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,3226102643,3226102643,990282550,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,0,World,WLD,1001,Wheat and meslin.,8,Weight in kilograms,412452833,412452833,157971720,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,40,Austria,AUT,1001,Wheat and meslin.,8,Weight in kilograms,139991,139991,78427,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,40,Austria,AUT,1001,Wheat and meslin.,8,Weight in kilograms,2370198,2370198,3876332,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,48,Bahrain,BHR,1001,Wheat and meslin.,8,Weight in kilograms,250,250,166,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,100,Bulgaria,BGR,1001,Wheat and meslin.,8,Weight in kilograms,46092,46092,12828,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,124,Canada,CAN,1001,Wheat and meslin.,8,Weight in kilograms,95850520,95850520,43856076,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,132,Cabo Verde,CPV,1001,Wheat and meslin.,8,Weight in kilograms,3,3,40,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,180,Dem. Rep. of the Congo,COD,1001,Wheat and meslin.,8,Weight in kilograms,70,70,236,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,191,Croatia,HRV,1001,Wheat and meslin.,8,Weight in kilograms,9796,9796,36080,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,196,Cyprus,CYP,1001,Wheat and meslin.,8,Weight in kilograms,5646,5646,1336,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,203,Czechia,CZE,1001,Wheat and meslin.,8,Weight in kilograms,271915,271915,162980,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,204,Benin,BEN,1001,Wheat and meslin.,8,Weight in kilograms,20,20,58,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,208,Denmark,DNK,1001,Wheat and meslin.,8,Weight in kilograms,2170870,2170870,706012,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,208,Denmark,DNK,1001,Wheat and meslin.,8,Weight in kilograms,25837,25837,37896,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,246,Finland,FIN,1001,Wheat and meslin.,8,Weight in kilograms,103474,103474,86218,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,1729819986,1729819986,501129123,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,251,France,FRA,1001,Wheat and meslin.,8,Weight in kilograms,84232131,84232131,28405311,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,877036400,877036400,271348759,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,276,Germany,DEU,1001,Wheat and meslin.,8,Weight in kilograms,55705683,55705683,23649127,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,300,Greece,GRC,1001,Wheat and meslin.,8,Weight in kilograms,4810550,4810550,1846333,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,300,Greece,GRC,1001,Wheat and meslin.,8,Weight in kilograms,731876,731876,293584,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,352,Iceland,ISL,1001,Wheat and meslin.,8,Weight in kilograms,139948,139948,63529,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,372,Ireland,IRL,1001,Wheat and meslin.,8,Weight in kilograms,5217,5217,1351,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,376,Israel,ISR,1001,Wheat and meslin.,8,Weight in kilograms,108,108,1616,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,6216720,6216720,3108897,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,381,Italy,ITA,1001,Wheat and meslin.,8,Weight in kilograms,13717760,13717760,22993987,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,398,Kazakhstan,KAZ,1001,Wheat and meslin.,8,Weight in kilograms,698980,698980,439601,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,440,Lithuania,LTU,1001,Wheat and meslin.,8,Weight in kilograms,66,66,15,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,442,Luxembourg,LUX,1001,Wheat and meslin.,8,Weight in kilograms,6474632,6474632,2393246,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,442,Luxembourg,LUX,1001,Wheat and meslin.,8,Weight in kilograms,301987,301987,126942,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,490,"Other Asia, nes",,1001,Wheat and meslin.,8,Weight in kilograms,105342,105342,50802,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,528,Netherlands,NLD,1001,Wheat and meslin.,8,Weight in kilograms,351495800,351495800,107837198,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,528,Netherlands,NLD,1001,Wheat and meslin.,8,Weight in kilograms,241732923,241732923,71750303,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,579,Norway,NOR,1001,Wheat and meslin.,8,Weight in kilograms,3448680,3448680,1517574,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,616,Poland,POL,1001,Wheat and meslin.,8,Weight in kilograms,6497234,6497234,2138542,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,616,Poland,POL,1001,Wheat and meslin.,8,Weight in kilograms,787,787,504,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,620,Portugal,PRT,1001,Wheat and meslin.,8,Weight in kilograms,3772,3772,3202,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,620,Portugal,PRT,1001,Wheat and meslin.,8,Weight in kilograms,17125,17125,4222,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,642,Romania,ROU,1001,Wheat and meslin.,8,Weight in kilograms,2098,2098,1781,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,642,Romania,ROU,1001,Wheat and meslin.,8,Weight in kilograms,4608,4608,3400,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,643,Russian Federation,RUS,1001,Wheat and meslin.,8,Weight in kilograms,499770,499770,272822,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,690,Seychelles,SYC,1001,Wheat and meslin.,8,Weight in kilograms,31,31,204,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,699,India,IND,1001,Wheat and meslin.,8,Weight in kilograms,111,111,3285,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,705,Slovenia,SVN,1001,Wheat and meslin.,8,Weight in kilograms,5176,5176,1305,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,26205430,26205430,10948225,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,724,Spain,ESP,1001,Wheat and meslin.,8,Weight in kilograms,694250,694250,589680,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,752,Sweden,SWE,1001,Wheat and meslin.,8,Weight in kilograms,2469540,2469540,863179,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,752,Sweden,SWE,1001,Wheat and meslin.,8,Weight in kilograms,168,168,39,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,757,Switzerland,CHE,1001,Wheat and meslin.,8,Weight in kilograms,940694,940694,296434,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,764,Thailand,THA,1001,Wheat and meslin.,8,Weight in kilograms,100,100,47,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,784,United Arab Emirates,ARE,1001,Wheat and meslin.,8,Weight in kilograms,96750,96750,354602,0
H3,2011,2011,2011,4,0,1,Import,56,Belgium,BEL,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,48195,48195,16644,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,792,Turkey,TUR,1001,Wheat and meslin.,8,Weight in kilograms,2000,2000,1169,0
H3,2011,2011,2011,4,0,2,Export,56,Belgium,BEL,804,Ukraine,UKR,1001,Wheat and meslin.,8,Weight in kilograms,46500,46500,143696,0
